type,rd_percentage,pause,bandwidth_bytes_per_second,latency_core_ptr_chase,latency_mem_ptr_chase
DDR4-1.3333333,90,220,27751417091.454273,89.31372549019608,55.714285714285715
DDR4-1.3333333,90,260,24948764017.991005,89.79502327246688,54.76190476190476
DDR4-1.3333333,90,300,22601364917.541233,88.63132785581764,54.285714285714285
DDR4-1.3333333,90,340,20632717241.37931,88.43069175722238,56.666666666666664
DDR4-1.3333333,90,380,19124092353.82309,87.97186745666008,52.857142857142854
DDR4-1.3333333,90,450,16830829385.307346,87.99087118718455,54.76190476190476
DDR4-1.3333333,90,550,14394367616.191906,86.50658744510461,54.285714285714285
DDR4-1.3333333,90,600,13494001799.10045,86.49621114268491,51.904761904761905
DDR4-1.3333333,90,700,11929158620.689655,86.29979333505554,51.904761904761905
DDR4-1.3333333,90,800,10715125637.181408,85.89898600949813,52.38095238095238
DDR4-1.3333333,90,900,9738055772.113943,85.66752235485389,52.857142857142854
DDR4-1.3333333,90,1000,8943006896.551725,85.60950669576006,51.904761904761905
DDR4-1.3333333,90,2000,5120364617.6911545,83.65285255206378,50.0
DDR4-1.3333333,90,10000,1785350524.7376313,78.2857924779107,45.714285714285715
DDR4-1.3333333,100,0,121400678860.56973,211.44416535845104,182.85714285714286
DDR4-1.3333333,100,5,120157898650.67467,189.06443688586546,161.9047619047619
DDR4-1.3333333,100,10,118382287256.37183,160.75478191276508,121.42857142857142
DDR4-1.3333333,100,15,113822292053.97302,129.16403542549094,97.61904761904762
DDR4-1.3333333,100,20,109030908545.72714,121.64000242954324,89.04761904761904
DDR4-1.3333333,100,25,100996260269.86507,111.68517898962864,80.47619047619047
DDR4-1.3333333,100,30,99370429985.0075,109.43956462585034,77.14285714285714
DDR4-1.3333333,100,35,96878354422.7886,107.38968343242809,74.76190476190476
DDR4-1.3333333,100,40,91716749625.18741,104.28898582333696,70.47619047619047
DDR4-1.3333333,100,45,80636977511.24438,100.0610744297719,67.61904761904762
DDR4-1.3333333,100,50,77459065667.16643,98.68115942028984,66.66666666666666
DDR4-1.3333333,100,55,75036977511.24438,97.39718172983478,65.71428571428571
DDR4-1.3333333,100,60,72897861469.26537,97.65291545189504,63.33333333333333
DDR4-1.3333333,100,65,70733826686.65668,97.21049562682215,61.904761904761905
DDR4-1.3333333,100,70,68685922638.680664,96.1693494299128,60.95238095238095
DDR4-1.3333333,100,80,64505484857.57122,95.86447254958321,61.904761904761905
DDR4-1.3333333,100,90,59886584707.64618,94.70701058201058,60.476190476190474
DDR4-1.3333333,100,100,49777568815.59221,92.15618679904394,59.52380952380952
DDR4-1.3333333,100,120,43297755922.03899,90.91999999999999,57.61904761904761
DDR4-1.3333333,100,140,39908941529.23538,90.73827664399093,57.61904761904761
DDR4-1.3333333,100,160,36906132533.73314,91.5179199196457,57.14285714285714
DDR4-1.3333333,100,180,34189049475.26237,89.30229869725667,56.19047619047619
DDR4-1.3333333,100,200,31894644677.66117,89.5327157178661,56.666666666666664
DDR4-1.3333333,100,220,30013246176.91155,89.31345871682005,54.285714285714285
DDR4-1.3333333,100,260,26559481859.070465,87.93987272328286,53.33333333333333
DDR4-1.3333333,100,300,23993053073.463272,88.1379416282642,53.80952380952381
DDR4-1.3333333,100,340,21826130134.932533,88.00658327847268,54.285714285714285
DDR4-1.3333333,100,380,20119901649.17541,87.43171114599686,53.80952380952381
DDR4-1.3333333,100,450,17542390404.797604,86.94453832488409,53.33333333333333
DDR4-1.3333333,100,550,14901474062.968515,86.2868337208301,52.38095238095238
DDR4-1.3333333,100,600,13902910944.527737,85.74735806272194,51.904761904761905
DDR4-1.3333333,100,700,12251691754.122938,85.61331450819321,50.476190476190474
DDR4-1.3333333,100,800,10956790404.797604,85.10072278911565,52.38095238095238
DDR4-1.3333333,100,900,9924576911.54423,84.8871846875396,50.95238095238095
DDR4-1.3333333,100,1000,9120863568.215893,84.7930451683779,51.42857142857142
DDR4-1.3333333,100,2000,5162679460.269866,83.30305292848846,51.904761904761905
DDR4-1.3333333,100,10000,1788104347.8260872,78.29994526546251,44.76190476190476
